State,District,Date,Year,Month,Avg_rainfall,Agency_name
Andhra Pradesh,Kurnool,11/23/2023,2023,11,0.989095019,IMD GRID MODEL
Andhra Pradesh,Kurnool,11/26/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,12/1/2023,2023,12,0.130673056,IMD GRID MODEL
Andhra Pradesh,Kurnool,12/4/2023,2023,12,0.020271104,IMD GRID MODEL
Andhra Pradesh,Kurnool,12/6/2023,2023,12,3.02068284,IMD GRID MODEL
Andhra Pradesh,Kurnool,12/22/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,12/26/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,1/5/2023,2023,1,0.272219971,IMD GRID MODEL
Andhra Pradesh,Prakasam,1/7/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,1/12/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,1/16/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,1/22/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,1/23/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,1/24/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2/5/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2/7/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2/10/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2/12/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2/15/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2/20/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2/27/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,3/1/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,3/6/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,3/13/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,3/14/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,3/17/2023,2023,3,13.69509925,IMD GRID MODEL
Andhra Pradesh,Prakasam,3/29/2023,2023,3,2.957615836,IMD GRID MODEL
Andhra Pradesh,Prakasam,4/3/2023,2023,4,1.62540906,IMD GRID MODEL
Andhra Pradesh,Prakasam,4/5/2023,2023,4,1.622148075,IMD GRID MODEL
Andhra Pradesh,Prakasam,4/15/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,4/17/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,4/22/2023,2023,4,2.184056275,IMD GRID MODEL
Andhra Pradesh,Anantapur,4/17/2023,2023,4,0.001224847,IMD GRID MODEL
Andhra Pradesh,Anantapur,4/18/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,4/21/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,5/11/2023,2023,5,0.139223224,IMD GRID MODEL
Andhra Pradesh,Anantapur,5/12/2023,2023,5,2.415891456,IMD GRID MODEL
Andhra Pradesh,Anantapur,5/25/2023,2023,5,3.523874709,IMD GRID MODEL
Andhra Pradesh,Anantapur,5/28/2023,2023,5,0.000378652,IMD GRID MODEL
Andhra Pradesh,Anantapur,5/30/2023,2023,5,0.271500807,IMD GRID MODEL
Andhra Pradesh,Anantapur,6/5/2023,2023,6,0.216335499,IMD GRID MODEL
Andhra Pradesh,Anantapur,6/7/2023,2023,6,0.850801114,IMD GRID MODEL
Andhra Pradesh,Anantapur,6/10/2023,2023,6,1.625282581,IMD GRID MODEL
Andhra Pradesh,Anantapur,6/11/2023,2023,6,4.671905671,IMD GRID MODEL
Andhra Pradesh,Anantapur,6/14/2023,2023,6,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,6/20/2023,2023,6,0.404210219,IMD GRID MODEL
Andhra Pradesh,Anantapur,6/27/2023,2023,6,0.000952659,IMD GRID MODEL
Andhra Pradesh,Anantapur,6/29/2023,2023,6,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,7/1/2023,2023,7,0.081396596,IMD GRID MODEL
Andhra Pradesh,Anantapur,7/11/2023,2023,7,0.063341496,IMD GRID MODEL
Andhra Pradesh,Anantapur,7/29/2023,2023,7,0.256848488,IMD GRID MODEL
Andhra Pradesh,Anantapur,7/30/2023,2023,7,0.455107133,IMD GRID MODEL
Andhra Pradesh,Anantapur,8/6/2023,2023,8,0.091877136,IMD GRID MODEL
Andhra Pradesh,Anantapur,8/7/2023,2023,8,0.156721438,IMD GRID MODEL
Andhra Pradesh,Anantapur,8/18/2023,2023,8,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,8/21/2023,2023,8,0.266447677,IMD GRID MODEL
Andhra Pradesh,Anantapur,8/27/2023,2023,8,2.834775056,IMD GRID MODEL
Andhra Pradesh,Anantapur,9/10/2023,2023,9,0.0140722,IMD GRID MODEL
Andhra Pradesh,Anantapur,9/12/2023,2023,9,0.051761237,IMD GRID MODEL
Andhra Pradesh,Anantapur,9/13/2023,2023,9,0.037030748,IMD GRID MODEL
Andhra Pradesh,Anantapur,9/22/2023,2023,9,3.408453377,IMD GRID MODEL
Andhra Pradesh,Anantapur,9/27/2023,2023,9,3.095191741,IMD GRID MODEL
Andhra Pradesh,Anantapur,9/28/2023,2023,9,2.747596107,IMD GRID MODEL
Andhra Pradesh,Anantapur,9/29/2023,2023,9,15.58472934,IMD GRID MODEL
Andhra Pradesh,Anantapur,10/1/2023,2023,10,0.702552901,IMD GRID MODEL
Andhra Pradesh,Anantapur,10/2/2023,2023,10,0.002296926,IMD GRID MODEL
Andhra Pradesh,Anantapur,10/7/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,10/8/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,10/19/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,10/23/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,10/26/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,10/29/2023,2023,10,0.058842181,IMD GRID MODEL
Andhra Pradesh,Anantapur,10/31/2023,2023,10,0.443881117,IMD GRID MODEL
Andhra Pradesh,Anantapur,11/1/2023,2023,11,0.006861695,IMD GRID MODEL
Andhra Pradesh,Anantapur,11/6/2023,2023,11,6.76116225,IMD GRID MODEL
Andhra Pradesh,Anantapur,11/7/2023,2023,11,6.644797442,IMD GRID MODEL
Andhra Pradesh,Anantapur,11/8/2023,2023,11,0.557201985,IMD GRID MODEL
Andhra Pradesh,Anantapur,11/10/2023,2023,11,0.288337869,IMD GRID MODEL
Andhra Pradesh,Anantapur,11/26/2023,2023,11,0.033302626,IMD GRID MODEL
Andhra Pradesh,Anantapur,11/27/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,11/29/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,12/1/2023,2023,12,0.148569633,IMD GRID MODEL
Andhra Pradesh,Anantapur,12/10/2023,2023,12,0.144638169,IMD GRID MODEL
Andhra Pradesh,Anantapur,12/27/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,12/30/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,1/2/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,1/3/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,1/4/2023,2023,1,0.000495802,IMD GRID MODEL
Andhra Pradesh,Chittoor,1/8/2023,2023,1,0.000509296,IMD GRID MODEL
Andhra Pradesh,Chittoor,1/9/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,1/18/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,1/19/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,1/26/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,1/28/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,1/31/2023,2023,1,0.610126816,IMD GRID MODEL
Andhra Pradesh,Chittoor,2/2/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2/5/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2/6/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2/7/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2/21/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2/28/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,3/3/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,3/4/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,3/7/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,3/13/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,3/27/2023,2023,3,1.389497744,IMD GRID MODEL
Andhra Pradesh,Chittoor,4/2/2023,2023,4,0.86602239,IMD GRID MODEL
Andhra Pradesh,Chittoor,4/3/2023,2023,4,1.447754692,IMD GRID MODEL
Andhra Pradesh,Chittoor,4/5/2023,2023,4,1.856142883,IMD GRID MODEL
Andhra Pradesh,Chittoor,4/6/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,4/7/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,4/11/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,4/13/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,4/14/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,4/21/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,5/1/2023,2023,5,10.44768878,IMD GRID MODEL
Andhra Pradesh,Chittoor,5/4/2023,2023,5,2.975582749,IMD GRID MODEL
Andhra Pradesh,Anantapur,1/2/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,1/4/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,1/12/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,1/27/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2/2/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2/14/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2/15/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2/25/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2/26/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2/28/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,3/5/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,3/6/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,3/12/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,3/19/2023,2023,3,13.55497851,IMD GRID MODEL
Andhra Pradesh,Anantapur,3/30/2023,2023,3,0.020815459,IMD GRID MODEL
Andhra Pradesh,Anantapur,4/4/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,4/5/2023,2023,4,0.269464241,IMD GRID MODEL
Andhra Pradesh,Anantapur,4/6/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,4/11/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,10/13/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,10/22/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,10/26/2023,2023,10,0.37024558,IMD GRID MODEL
Andhra Pradesh,Srikakulam,10/29/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,11/3/2023,2023,11,6.960376223,IMD GRID MODEL
Andhra Pradesh,Srikakulam,11/5/2023,2023,11,0.073028095,IMD GRID MODEL
Andhra Pradesh,Srikakulam,11/22/2023,2023,11,0.121351407,IMD GRID MODEL
Andhra Pradesh,Srikakulam,11/23/2023,2023,11,0.153399837,IMD GRID MODEL
Andhra Pradesh,Srikakulam,11/24/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,11/27/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,11/29/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,12/1/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,12/7/2023,2023,12,9.695344866,IMD GRID MODEL
Andhra Pradesh,Srikakulam,12/17/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,12/24/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,1/1/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,1/8/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,1/17/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,1/19/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,1/23/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,1/28/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,1/30/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,2/3/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,2/7/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,2/12/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,2/13/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,2/14/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,2/16/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,2/23/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,2/26/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,3/10/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,3/19/2023,2023,3,23.14396988,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,3/23/2023,2023,3,5.474048678,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,4/2/2023,2023,4,2.590233695,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,4/4/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,4/7/2023,2023,4,6.035066098,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,4/10/2023,2023,4,0.3318271,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,4/9/2023,2023,4,1.442298317,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,4/14/2023,2023,4,0.257588012,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,4/25/2023,2023,4,6.598584135,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,4/27/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,4/29/2023,2023,4,1.036943578,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,5/5/2023,2023,5,0.816483163,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,5/7/2023,2023,5,6.070047606,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,5/20/2023,2023,5,6.742095418,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,5/23/2023,2023,5,3.423579431,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,5/31/2023,2023,5,4.786854059,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,6/12/2023,2023,6,0.160176,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,6/21/2023,2023,6,15.57061524,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,7/12/2023,2023,7,12.51790209,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,7/17/2023,2023,7,8.860285333,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,7/20/2023,2023,7,1.40091996,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,7/22/2023,2023,7,6.834062149,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,7/25/2023,2023,7,20.08601905,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,8/1/2023,2023,8,1.845719631,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,8/7/2023,2023,8,2.494255622,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,8/9/2023,2023,8,0.100410502,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,8/11/2023,2023,8,2.673232091,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,8/12/2023,2023,8,0.137095949,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,8/13/2023,2023,8,0.0785297,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,8/25/2023,2023,8,8.039900529,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,8/27/2023,2023,8,3.555542977,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,8/28/2023,2023,8,2.728669962,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,9/3/2023,2023,9,15.49475665,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,9/8/2023,2023,9,8.770909757,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,9/11/2023,2023,9,8.814289334,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,9/13/2023,2023,9,10.11961226,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,9/14/2023,2023,9,8.411256034,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,9/15/2023,2023,9,1.571195142,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,9/24/2023,2023,9,10.76304134,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,9/30/2023,2023,9,11.57365512,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,10/11/2023,2023,10,0.177857097,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,10/12/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,10/13/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,10/15/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,10/17/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,10/21/2023,2023,10,2.445353323,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,10/23/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,10/31/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,11/5/2023,2023,11,2.022990241,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,11/12/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,11/14/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,11/17/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,11/21/2023,2023,11,1.107151911,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,11/26/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,11/29/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,12/7/2023,2023,12,32.71620654,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,12/8/2023,2023,12,0.145562689,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,12/10/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,12/18/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,12/28/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,12/30/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,1/12/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,1/16/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2/1/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2/4/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2/17/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2/20/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2/22/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2/23/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2/25/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,3/4/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,3/5/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,3/9/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,3/13/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,3/18/2023,2023,3,0.062833251,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,3/19/2023,2023,3,28.89728482,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,3/21/2023,2023,3,6.485324802,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,3/26/2023,2023,3,0.822093877,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,3/28/2023,2023,3,12.32960165,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,3/29/2023,2023,3,0.65011033,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,4/2/2023,2023,4,9.981426319,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,4/22/2023,2023,4,0.248869795,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,4/23/2023,2023,4,3.04214038,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,4/26/2023,2023,4,14.91955335,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,5/5/2023,2023,5,2.785062625,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,5/8/2023,2023,5,6.956986457,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,5/19/2023,2023,5,3.04702461,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,5/23/2023,2023,5,2.739609612,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,5/25/2023,2023,5,9.985382402,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,6/2/2023,2023,6,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,6/16/2023,2023,6,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,6/20/2023,2023,6,1.400697457,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,7/3/2023,2023,7,6.400920892,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,7/5/2023,2023,7,2.983059456,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,7/6/2023,2023,7,34.1222672,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,7/7/2023,2023,7,2.745476729,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,7/8/2023,2023,7,2.104549582,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,7/12/2023,2023,7,16.75162788,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,7/15/2023,2023,7,2.489465694,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,7/21/2023,2023,7,9.132033731,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,7/25/2023,2023,7,37.93993923,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,7/29/2023,2023,7,0.088986876,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,7/31/2023,2023,7,1.001249241,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,8/1/2023,2023,8,4.821382789,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,8/8/2023,2023,8,0.192380945,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,8/10/2023,2023,8,1.088442246,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,8/24/2023,2023,8,7.289907474,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,8/28/2023,2023,8,3.571200578,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,8/29/2023,2023,8,0.089792023,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,8/31/2023,2023,8,0.780470723,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,9/7/2023,2023,9,33.19322009,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,9/9/2023,2023,9,0.549677411,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,9/12/2023,2023,9,10.26308121,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,9/15/2023,2023,9,0.207539035,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,9/17/2023,2023,9,1.048128394,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,9/18/2023,2023,9,5.235119278,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,9/21/2023,2023,9,6.227131415,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,9/22/2023,2023,9,4.776053277,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,9/23/2023,2023,9,0.472593776,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,10/7/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,10/10/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,10/11/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,10/22/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,10/23/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,10/26/2023,2023,10,0.170745639,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,10/28/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,10/31/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,11/5/2023,2023,11,0.429818266,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,11/7/2023,2023,11,2.277375467,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,11/12/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,11/13/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,11/17/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,11/22/2023,2023,11,0.963885851,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,12/3/2023,2023,12,0.002065322,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,12/8/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,12/13/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,12/17/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,West Godavari,4/11/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,West Godavari,4/14/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,West Godavari,4/18/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,West Godavari,4/21/2023,2023,4,0.322075656,IMD GRID MODEL
Andhra Pradesh,West Godavari,4/26/2023,2023,4,0.09360223,IMD GRID MODEL
Andhra Pradesh,West Godavari,4/27/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,West Godavari,4/28/2023,2023,4,0.498127654,IMD GRID MODEL
Andhra Pradesh,West Godavari,5/3/2023,2023,5,10.93593881,IMD GRID MODEL
Andhra Pradesh,West Godavari,5/6/2023,2023,5,0.983637693,IMD GRID MODEL
Andhra Pradesh,West Godavari,5/9/2023,2023,5,0,IMD GRID MODEL
